fd	mg
400.0	0.9991273551377984
390.00000000000006	0.9991175828873856
380.0	0.9991076292618095
370.00000000000006	0.9990974895272036
359.99999999999994	0.9990871587896993
350.0	0.9990766319887521
339.99999999999994	0.9990659038901359
330.0	0.9990549690785833
319.99999999999994	0.9990438219500527
309.99999999999994	0.9990324566997043
299.99999999999994	0.999020858903436
289.99999999999994	0.9761816071359811
279.99999999999994	0.950267787972463
269.99999999999994	0.9259969288919485
259.9999999999999	0.9023854419330921
249.9999999999999	0.8793484296851836
239.9999999999999	0.8568092135781052
229.99999999999986	0.8347000288212681
219.99999999999986	0.812961727501444
209.99999999999983	0.7915430360507375
199.99999999999983	0.7703996583741389
189.99999999999983	0.7494933707329058
179.99999999999983	0.7287911755009933
169.9999999999998	0.7082645394555227
159.9999999999998	0.6878887214192423
149.9999999999998	0.667642184342624
139.99999999999977	0.6475060830644856
129.9999999999998	0.6274638181583511
119.99999999999977	0.60750064688488
109.99999999999976	0.587603343463552
99.99999999999974	0.567759902178749
89.99999999999974	0.5479592780038547
79.99999999999974	0.5281911603563193
69.99999999999973	0.5084457762650698
59.99999999999973	0.4887137196665361
49.99999999999971	0.46898580379907134
39.9999999999997	0.4492529337962766
29.99999999999969	0.4295059966404351
19.999999999999684	0.40973576566704245
9.999999999999677	0.3899328168325675
-3.3306690738754696e-13	0.37008745397537945
-10.000000000000343	0.35018964030431887
-20.00000000000035	0.3302289333179783
-30.00000000000036	0.3101944202569571
-40.00000000000037	0.290074650977663
-50.00000000000038	0.269857564754934
-60.00000000000039	0.24953040039349286
-70.0000000000004	0.1267482521945321
-80.0000000000004	-0.5281911603563206
-90.00000000000041	-0.5479592780038559
-100.00000000000044	-0.5677599021787505
-110.00000000000043	-0.5876033434635533
-120.00000000000043	-0.6075006468848814
-130.00000000000045	-0.6274638181583524
-140.00000000000045	-0.6475060830644871
-150.00000000000048	-0.6676421843426255
-160.00000000000048	-0.6878887214192436
-170.00000000000048	-0.7082645394555239
-180.0000000000005	-0.7287911755009946
-190.0000000000005	-0.7494933707329072
-200.00000000000054	-0.7703996583741404
-210.00000000000054	-0.791543036050739
-220.0000000000005	-0.8129617275014454
-230.00000000000054	-0.8347000288212697
-240.00000000000057	-0.8568092135781067
-250.00000000000054	-0.8793484296851853
-260.00000000000057	-0.9023854419330937
-270.00000000000057	-0.9259969288919501
-280.00000000000057	-0.9502677879724646
-290.00000000000057	-0.9752884897633526
-300.0000000000006	-0.9984247131603331
-310.00000000000057	-0.9990324572852437
-320.0000000000006	-0.9990438219500548
-330.0000000000006	-0.9990549690785836
-340.0000000000007	-0.9990659038901359
-350.0000000000006	-0.9990766319887523
-360.0000000000006	-0.9990871587896993
-370.0000000000006	-0.9990974895272036
-380.0000000000007	-0.9991076292618095
-390.0000000000007	-0.9991175828873856
-400.0	-0.9991273551377984
-390.00000000000006	-0.9991175828873856
-380.0	-0.9991076292618095
-370.00000000000006	-0.9990974895272036
-359.99999999999994	-0.9990871587896993
-350.0	-0.9990766319887523
-339.99999999999994	-0.9990659038901359
-330.0	-0.9990549690785835
-319.99999999999994	-0.9990438219500529
-309.99999999999994	-0.9990324566997043
-299.99999999999994	-0.999020858903436
-289.99999999999994	-0.976181607135942
-279.99999999999994	-0.950267787972463
-269.99999999999994	-0.9259969288919485
-259.9999999999999	-0.9023854419330919
-249.9999999999999	-0.8793484296851836
-239.9999999999999	-0.8568092135781051
-229.99999999999986	-0.834700028821268
-219.99999999999986	-0.812961727501444
-209.99999999999983	-0.7915430360507375
-199.99999999999983	-0.770399658374139
-189.99999999999983	-0.7494933707329058
-179.99999999999983	-0.7287911755009933
-169.9999999999998	-0.7082645394555226
-159.9999999999998	-0.6878887214192422
-149.9999999999998	-0.667642184342624
-139.99999999999977	-0.6475060830644856
-129.9999999999998	-0.6274638181583511
-119.99999999999977	-0.60750064688488
-109.99999999999976	-0.5876033434635519
-99.99999999999974	-0.567759902178749
-89.99999999999974	-0.5479592780038547
-79.99999999999974	-0.5281911603563193
-69.99999999999973	-0.5084457762650697
-59.99999999999973	-0.488713719666536
-49.99999999999971	-0.4689858037990713
-39.9999999999997	-0.44925293379627645
-29.99999999999969	-0.4295059966404351
-19.999999999999684	-0.4097357656670424
-9.999999999999677	-0.3899328168325673
3.3306690738754696e-13	-0.3700874539753793
10.000000000000343	-0.35018964030431876
20.00000000000035	-0.33022893331797815
30.00000000000036	-0.31019442025695704
40.00000000000037	-0.29007465097766255
50.00000000000038	-0.2698575647549334
60.00000000000039	-0.24953039861641524
70.0000000000004	0.1336116902857351
80.0000000000004	0.5281911603563205
90.00000000000041	0.5479592780038558
100.00000000000044	0.5677599021787505
110.00000000000043	0.587603343463553
120.00000000000043	0.6075006468848814
130.00000000000045	0.6274638181583524
140.00000000000045	0.6475060830644871
150.00000000000048	0.6676421843426251
160.00000000000048	0.6878887214192436
170.00000000000048	0.7082645394555238
180.0000000000005	0.7287911755009946
190.0000000000005	0.7494933707329072
200.00000000000054	0.7703996583741404
210.00000000000054	0.7915430360507391
220.0000000000005	0.8129617275014454
230.00000000000054	0.8347000288212694
240.00000000000057	0.8568092135781067
250.00000000000054	0.8793484296851851
260.00000000000057	0.9023854419330937
270.00000000000057	0.9259969288919501
280.00000000000057	0.9502677879724646
290.00000000000057	0.9752884897633526
300.0000000000006	0.998424713160331
310.00000000000057	0.9990324572852439
320.0000000000006	0.9990438219500548
330.0000000000006	0.9990549690785836
340.0000000000007	0.9990659038901364
350.0000000000006	0.9990766319887523
360.0000000000006	0.9990871587896993
370.0000000000006	0.9990974895272036
380.0000000000007	0.9991076292618095
390.0000000000007	0.9991175828873856
