fd	mg
-0.250919762305275	3.2101582307714387
0.9014286128198323	0.42069982497524416
0.4639878836228102	0.8081435704730688
0.1973169683940732	4.492770942635397
-0.687962719115127	3.0321452982979498
-0.6880109593275947	0.04598525808314824
-0.8838327756636011	0.5073577143301605
0.7323522915498704	3.317508845540279
0.2022300234864176	0.025307919231093434
0.416145155592091	0.8040402570874933
-0.9588310114083951	2.7436689468329307
0.9398197043239886	3.459475988463466
0.6648852816008435	3.259806297513003
-0.5753217786434477	1.121346547302799
-0.6363500655857988	3.560896106737679
-0.6331909802931324	1.1862454374840004
-0.39151551408092455	1.6269984907963386
0.04951286326447568	3.732457025590121
-0.13610996271576847	3.2481644952360735
-0.4175417196039162	4.24611705247089
0.22370578944475894	3.2880644615017167
-0.7210122786959163	2.841543016677358
-0.4157107029295637	0.4683738391404624
-0.2672763134126166	1.8385790152971677
-0.08786003156592814	1.3260118384086272
0.5703519227860272	1.2199482168954179
-0.6006524356832805	4.865052773762228
0.02846887682722321	1.965488623333802
0.18482913772408494	4.460232775885567
-0.9070991745600046	3.1556931299863145
0.21508970380287673	3.974056517708242
-0.6589517526254169	2.5131854655259604
-0.869896814029441	2.8845194231317954
0.8977710745066665	2.4625884690943196
0.9312640661491187	0.9762149389902225
0.6167946962329223	3.6122605763075266
-0.39077246165325863	1.403861812204279
-0.8046557719872323	0.1215798321572692
0.3684660530243138	3.227361479535839
-0.1196950125207974	0.8855533970352447
-0.7559235303104423	4.702292921764571
-0.00964617977745963	4.769642885012937
-0.9312229577695632	4.574321951102243
0.8186408041575641	1.8507935012772219
-0.48244003679996617	0.07728308264433714
0.32504456870796394	4.641592812938627
-0.3765778478211781	2.1409207415865716
0.040136042355621626	4.833274095218348
0.0934205586865593	4.818099885446264
-0.6302910889489459	4.265047277336801
0.9391692555291171	1.4722444603479286
0.5502656467222291	1.9254886430096263
0.8789978831283782	4.255683357584284
0.7896547008552977	1.5846100257813882
0.19579995762217028	0.8474637334304624
0.8437484700462337	2.784006312291751
-0.823014995896161	4.680773870803905
-0.6080342751617096	3.480148983374865
-0.9095454221789239	2.8503058504468246
-0.3493393384734713	0.4858824688538427
-0.22264542062103598	3.075036133495849
-0.4573019364522082	4.950269250521316
0.6574750183038587	0.7004200761826201
-0.28649334661282144	2.591648261818684
-0.4381309806252385	4.386865359639777
0.08539216631649693	3.703843088771022
-0.7181515500504747	3.48507870497634
0.6043939615080793	3.5124204199355464
-0.8508987126404584	1.7974557560987758
0.9737738732010346	1.4679592213224668
0.5444895385933148	4.046805777392568
-0.6025686369316552	4.050566973395904
-0.9889557657527952	4.335361592900519
0.6309228569096683	4.566202762782357
0.41371468769523423	2.556711994304689
0.4580143360819746	2.507581473435998
0.5425406933718915	3.9914758948338758
-0.8519106965318193	3.2498196538888258
-0.2830685429114548	3.509834386288517
-0.7682618809497406	3.978963347180505
0.726206851751187	4.450026709087831
0.24659625365511584	1.689975784257679
-0.3382039502947016	1.87791476319972
-0.8728832994279527	0.469909699204345
-0.3780353565686756	2.89140070498087
-0.3496333559465059	0.17971136898371043
0.45921235667612814	2.3279900906623006
0.27511494271042625	2.713223173537883
0.7744254851526531	1.432706260641422
-0.05557014967610141	2.9541663028450538
-0.7608115081233966	0.15250124969524714
0.42648957444599	0.18674094374607209
0.5215700972337949	4.113002803298292
0.12255439513899247	1.8009532070563146
0.541934359909122	0.6353025632594239
-0.012408807271218514	2.611216300274022
0.045465658763988115	3.849967765493054
-0.14491796328290074	1.0791051374842158
-0.9491617465118096	3.114452379095001
-0.7842171460133911	0.42673732496884
-0.9371416286265315	0.2584086058430385
0.2728208225275608	2.65677315784074
-0.37128803784734665	2.7031756080505325
0.01714138232940554	3.187149507491033
0.815132947852186	3.6304566686133075
-0.5014155417022501	4.879260397312673
-0.17923415392874054	2.5815017415059764
0.5111022770860973	1.6147823647062298
-0.5424036690167551	3.9759309738435182
-0.846040180342414	1.354161256310371
-0.42049709417246395	2.1948571035281805
-0.6775574254919912	0.3922819067113298
0.8593953046851461	0.12675371707728755
0.6162407591288339	4.813242073389626
0.26680751302084693	4.1799006025610295
0.7429211803754354	3.47987103046849
0.6073441537982289	2.044764722071349
-0.6268598822279283	0.8664716003542289
0.7851179969799555	0.7821852133554302
0.07868448383130144	1.2512144908229765
0.6148803103281251	2.7461333235306022
0.7921825998469865	3.5729796135003116
-0.36399305005627225	3.3009868835886564
-0.7798961509446465	1.3996694847297142
-0.5441296749161166	4.77432640331597
-0.14578442274748737	3.6894845834788423
0.6360295318449862	2.7717702625570033
0.7214611665126869	3.058603731171761
-0.9860957389376186	2.0980003121389497
0.021494605155131463	1.2386549475057873
-0.16517799370244202	1.779863393256308
-0.5557843790585395	3.7892305523218455
-0.7602692653326344	0.07196744314877934
-0.3247696571927441	0.5803632025345812
0.8858194078250383	0.23001321010876374
-0.35359413595848954	0.20364401159485068
0.037581243486732197	4.277302920055036
0.4060379177903557	3.5182892969001185
-0.27274079524141204	2.370869145436626
0.9435641654419213	0.4891708032550074
0.9248945898842225	2.4580793755841617
-0.4964354083492717	2.3673588539028283
-0.005502988215229099	0.8660093495500759
-0.3982433803664607	2.169258246189865
-0.4303190112450648	1.9925236719868673
-0.9262261052909344	3.0792504902610824
0.2191286679597937	3.175468254338219
0.005358046457722976	0.2265200488602226
-0.8970424975000213	1.873063073132356
-0.44270707152677713	3.1292995785711817
0.8165317719333074	2.5156812929004384
-0.5208762186660552	4.282449205941611
-0.7102102558175538	3.293468158094725
-0.02109447944487397	0.8146721354071484
0.9713009082212014	0.3528437370021492
-0.5158894569769992	3.212096391031578
0.3442710948117571	0.13255655270810907
0.5232392306574352	2.9288779063673163
-0.5247249120152007	4.701151207124788
0.45643269722371915	2.877370889379395
-0.26443373456149355	1.9408496310326095
0.26461166118715895	3.216441092211766
0.2670594215217894	2.2912644524575834
0.07154936814951696	2.728083946579675
-0.8194204598911834	4.707324043882625
0.6706049911784759	1.9305131890038711
-0.35843987005652833	4.805952819119571
-0.6269629792002915	4.526753209780319
-0.9184497168904722	0.9789556739464822
0.18178588637648363	0.3468065043758273
0.35512872368456483	0.5038900068871333
-0.9668243421442877	0.09110912825774864
0.024186116598561958	0.472214803779642
-0.5470084496041241	3.4150338670817844
0.2903455808188997	0.35594324230114494
-0.6512671419900171	1.5948781514688064
0.3818754762049319	4.2243765548472725
-0.22652930739892518	0.11635967867912933
0.873459977473469	4.072342412944679
-0.7249581117080135	1.4092738738669996
-0.317867297899483	0.5908241381082813
-0.7730529575188219	3.483685826820753
0.8493872365571256	3.14471423389942
0.754678706761962	4.387360067635265
-0.4841167445696888	3.675355219019429
0.3199680920683581	4.017404651924243
0.6344444004024317	1.4101728628565324
0.11040162319892466	0.8871977188986141
0.05930115671201297	3.753073758204292
-0.5162954181990966	4.03417369633632
-0.8137944643882016	4.952525710003367
0.7944315159066535	2.0630883845571324
0.8008361143266609	1.860090428963916
0.2662029145465359	3.882064803709984
-0.32194041790259864	1.7040177012650892
-0.3015808507746782	4.653786628017824
0.45191135774047875	4.2920637592150594
0.7942205199051542	2.1449701368750915
0.7741728485302346	3.754355338957487
0.5597510917152477	3.7727143704234116
